user_id,preferred_genres
user_2521,"grunge,psych-rock,show-tunes,singer-songwriter"
user_2522,"minimal-techno,soul,synth-pop"
user_2523,"alt-rock,dubstep,goth,songwriter"
user_2524,"detroit-techno,groove,ska"
user_2525,"country,dance,punk-rock"
user_2526,"breakbeat,deep-house,rockabilly,swedish"
user_2527,"progressive-house,psych-rock,turkish"
user_2528,"anime,disney,hard-rock,new-age"
user_2529,"hard-rock,j-rock,r-n-b"
user_2530,"sad,trance"
user_2531,"techno,world-music"
user_2532,"ambient,cantopop,mpb"
user_2533,"romance,salsa"
user_2534,"electronic,honky-tonk"
user_2535,"children,guitar,house,salsa"
user_2536,"afrobeat,blues,drum-and-bass,j-pop"
user_2537,"groove,indian,punk,rock-n-roll"
user_2538,"dance,idm"
user_2539,"breakbeat,mpb"
user_2540,"punk,r-n-b,romance"
user_2541,"brazil,hard-rock,ska"
user_2542,"chicago-house,groove,reggaeton"
user_2543,"anime,honky-tonk"
user_2544,"disney,indie-pop,romance,sleep"
user_2545,"k-pop,latin,pagode"
user_2546,"party,sleep"
user_2547,"gospel,hip-hop,r-n-b,reggae"
user_2548,"hardstyle,jazz"
user_2549,"brazil,disney"
user_2550,"edm,sertanejo"
user_2551,"classical,goth,turkish"
user_2552,"bluegrass,gospel,groove"
user_2553,"anime,piano,salsa,trance"
user_2554,"j-rock,punk"
user_2555,"club,gospel"
user_2556,"ambient,emo,salsa"
user_2557,"house,techno"
user_2558,"detroit-techno,funk,trance"
user_2559,"electro,psych-rock,samba"
user_2560,"afrobeat,indie-pop,malay,salsa"
user_2561,"afrobeat,black-metal,groove,tango"
user_2562,"chicago-house,j-dance,pop-film"
user_2563,"alternative,hip-hop"
user_2564,"afrobeat,hardstyle,metalcore"
user_2565,"electro,idm,iranian,j-pop"
user_2566,"country,edm,indie-pop,trance"
user_2567,"children,hardcore"
user_2568,"detroit-techno,party,rock-n-roll,study"
user_2569,"afrobeat,honky-tonk,mpb"
user_2570,"forro,indian,pagode,singer-songwriter"
user_2571,"dubstep,hardstyle"
user_2572,"club,dub,emo,honky-tonk"
user_2573,"dub,guitar,hardcore,indie-pop"
user_2574,"drum-and-bass,grindcore"
user_2575,"deep-house,happy,mandopop"
user_2576,"goth,hardstyle,indie-pop,iranian"
user_2577,"hard-rock,power-pop"
user_2578,"brazil,disco"
user_2579,"forro,j-idol,turkish"
user_2580,"chicago-house,funk,garage"
user_2581,"chill,pop-film,show-tunes"
user_2582,"deep-house,pagode"
user_2583,"funk,indie-pop"
user_2584,"house,punk,sertanejo,spanish"
user_2585,"show-tunes,swedish"
user_2586,"acoustic,jazz"
user_2587,"hip-hop,party,reggaeton"
user_2588,"rock-n-roll,show-tunes"
user_2589,"piano,reggae,study"
user_2590,"dancehall,detroit-techno"
user_2591,"pagode,piano,salsa"
user_2592,"afrobeat,j-idol"
user_2593,"ambient,kids,new-age"
user_2594,"dance,soul"
user_2595,"edm,malay,new-age"
user_2596,"progressive-house,sad,trance"
user_2597,"dub,pagode,swedish"
user_2598,"british,soul,techno"
user_2599,"ambient,j-pop,kids,malay"
user_2600,"british,electronic,pagode,show-tunes"
user_2601,"mpb,study"
user_2602,"breakbeat,chill,j-rock"
user_2603,"j-idol,salsa,ska"
user_2604,"jazz,samba"
user_2605,"alt-rock,ambient,idm,indie"
user_2606,"happy,heavy-metal"
user_2607,"anime,classical,iranian,reggaeton"
user_2608,"breakbeat,folk,synth-pop"
user_2609,"idm,j-pop,minimal-techno,punk-rock"
user_2610,"german,power-pop"
user_2611,"folk,hard-rock,psych-rock"
user_2612,"german,indian,malay,sad"
user_2613,"children,forro,punk-rock"
user_2614,"black-metal,detroit-techno"
user_2615,"forro,heavy-metal,swedish"
user_2616,"acoustic,chicago-house,happy"
user_2617,"hip-hop,world-music"
user_2618,"anime,goth,samba"
user_2619,"comedy,opera,pagode,trance"
user_2620,"dub,malay"
user_2621,"black-metal,kids,rock-n-roll"
user_2622,"goth,grindcore,latino,sleep"
user_2623,"french,sertanejo"
user_2624,"blues,classical,garage,romance"
user_2625,"happy,techno"
user_2626,"alternative,forro"
user_2627,"ambient,soul"
user_2628,"dub,electronic,industrial,trip-hop"
user_2629,"idm,reggae,ska"
user_2630,"children,psych-rock,r-n-b,trip-hop"
user_2631,"breakbeat,j-dance,techno"
user_2632,"gospel,metal,party"
user_2633,"electronic,emo,happy,jazz"
user_2634,"ambient,disney"
user_2635,"j-rock,new-age,reggaeton"
user_2636,"acoustic,chicago-house,j-dance,sertanejo"
user_2637,"deep-house,indie,sad"
user_2638,"indian,samba"
user_2639,"brazil,piano,rock-n-roll"
user_2640,"bluegrass,british,honky-tonk"
user_2641,"black-metal,brazil,edm"
user_2642,"bluegrass,folk,indian,sleep"
user_2643,"hardcore,party,pop"
user_2644,"electronic,house,latino,ska"
user_2645,"anime,j-pop,study,tango"
user_2646,"dance,romance"
user_2647,"chicago-house,j-idol,metalcore"
user_2648,"groove,idm"
user_2649,"anime,k-pop,new-age,power-pop"
user_2650,"black-metal,kids,power-pop"
user_2651,"garage,german"
user_2652,"grindcore,progressive-house,punk,turkish"
user_2653,"death-metal,punk-rock"
user_2654,"rockabilly,sertanejo"
user_2655,"acoustic,blues,mandopop"
user_2656,"funk,indie,metalcore"
user_2657,"disco,rock"
user_2658,"cantopop,study"
user_2659,"dubstep,funk,latin,sertanejo"
user_2660,"french,reggae"
user_2661,"blues,garage,piano,rock-n-roll"
user_2662,"iranian,singer-songwriter"
user_2663,"dubstep,electro,honky-tonk,study"
user_2664,"grindcore,guitar,sleep"
user_2665,"blues,electronic,hardcore,idm"
user_2666,"british,dub,pop,spanish"
user_2667,"chill,j-pop"
user_2668,"country,indie-pop,rockabilly,soul"
user_2669,"party,techno"
user_2670,"idm,j-pop,swedish,tango"
user_2671,"alt-rock,rock-n-roll"
user_2672,"salsa,techno"
user_2673,"electro,world-music"
user_2674,"dub,german,metalcore"
user_2675,"alternative,blues"
user_2676,"breakbeat,heavy-metal,pagode,salsa"
user_2677,"breakbeat,children,folk,k-pop"
user_2678,"house,pop-film,singer-songwriter"
user_2679,"disney,indie,malay"
user_2680,"french,indian,reggaeton,sad"
user_2681,"drum-and-bass,forro,power-pop,psych-rock"
user_2682,"kids,soul"
user_2683,"bluegrass,mandopop,techno"
user_2684,"breakbeat,j-pop,minimal-techno,singer-songwriter"
user_2685,"chicago-house,disco,iranian,world-music"
user_2686,"funk,swedish"
user_2687,"hardcore,kids"
user_2688,"drum-and-bass,progressive-house"
user_2689,"club,disco,trance"
user_2690,"opera,salsa,show-tunes"
user_2691,"black-metal,detroit-techno,forro,j-pop"
user_2692,"acoustic,german,indie,ska"
user_2693,"acoustic,dub,piano,pop-film"
user_2694,"afrobeat,anime,bluegrass"
user_2695,"edm,gospel,hip-hop,salsa"
user_2696,"alt-rock,comedy,country,psych-rock"
user_2697,"dancehall,mpb,songwriter"
user_2698,"funk,goth,groove,indian"
user_2699,"afrobeat,disco,rock"
user_2700,"idm,j-dance,party"
user_2701,"j-rock,piano,rock-n-roll"
user_2702,"drum-and-bass,pagode"
user_2703,"punk-rock,sad"
user_2704,"bluegrass,minimal-techno"
user_2705,"bluegrass,grindcore"
user_2706,"classical,grunge,malay,romance"
user_2707,"acoustic,breakbeat,dubstep,j-rock"
user_2708,"acoustic,ambient,blues,trance"
user_2709,"alt-rock,black-metal,dubstep,rock"
user_2710,"detroit-techno,sertanejo"
user_2711,"club,house,ska,soul"
user_2712,"grunge,j-pop,study"
user_2713,"comedy,metal,trip-hop"
user_2714,"dubstep,latin,psych-rock,rock"
user_2715,"metal,reggae"
user_2716,"alternative,grindcore,power-pop"
user_2717,"grindcore,hardstyle"
user_2718,"children,disney,honky-tonk,j-dance"
user_2719,"children,edm"
user_2720,"acoustic,british,guitar,reggaeton"
user_2721,"edm,electro"
user_2722,"hardcore,rock"
user_2723,"ambient,garage,turkish"
user_2724,"club,k-pop,salsa,techno"
user_2725,"detroit-techno,j-dance"
user_2726,"goth,heavy-metal"
user_2727,"bluegrass,happy,mpb,tango"
user_2728,"alt-rock,anime,country"
user_2729,"bluegrass,dubstep"
user_2730,"j-pop,swedish"
user_2731,"folk,goth,honky-tonk,r-n-b"
user_2732,"hip-hop,indian"
user_2733,"guitar,indian,j-dance,sertanejo"
user_2734,"hardcore,synth-pop"
user_2735,"dubstep,ska"
user_2736,"brazil,gospel,pagode,punk"
user_2737,"gospel,psych-rock"
user_2738,"hip-hop,malay,romance"
user_2739,"afrobeat,punk"
user_2740,"idm,rockabilly,sad"
user_2741,"dubstep,electro,kids"
user_2742,"black-metal,new-age,rockabilly"
user_2743,"alternative,synth-pop"
user_2744,"sad,turkish"
user_2745,"indian,reggae"
user_2746,"deep-house,hardstyle,progressive-house,techno"
user_2747,"afrobeat,punk"
user_2748,"garage,party,punk-rock,reggaeton"
user_2749,"idm,salsa,tango"
user_2750,"malay,party,tango"
user_2751,"electro,piano,trip-hop"
user_2752,"acoustic,hardcore,party,pop-film"
user_2753,"disco,latin,samba"
user_2754,"dub,k-pop,punk-rock"
user_2755,"country,new-age"
user_2756,"hardstyle,r-n-b"
user_2757,"classical,hardcore,indian,latin"
user_2758,"bluegrass,party"
user_2759,"children,disney,k-pop,salsa"
user_2760,"breakbeat,industrial,sad,salsa"
user_2761,"new-age,show-tunes,songwriter"
user_2762,"industrial,latin,power-pop,punk-rock"
user_2763,"ambient,death-metal"
user_2764,"children,funk,sertanejo,sleep"
user_2765,"british,salsa,tango"
user_2766,"j-rock,mandopop,punk-rock,reggae"
user_2767,"dub,indie-pop,j-idol,romance"
user_2768,"dubstep,metalcore,rockabilly"
user_2769,"idm,reggaeton"
user_2770,"chill,edm,k-pop,ska"
user_2771,"dub,house,turkish"
user_2772,"ambient,house,j-dance,kids"
user_2773,"bluegrass,chill"
user_2774,"acoustic,techno"
user_2775,"disney,grunge,rockabilly"
user_2776,"classical,country,punk"
user_2777,"dancehall,disney,reggaeton"
user_2778,"cantopop,comedy,indian,iranian"
user_2779,"detroit-techno,k-pop"
user_2780,"bluegrass,breakbeat,german"
user_2781,"folk,heavy-metal"
user_2782,"blues,drum-and-bass,honky-tonk,jazz"
user_2783,"indie,latino,trance"
user_2784,"black-metal,hip-hop"
user_2785,"dub,heavy-metal,songwriter,techno"
user_2786,"singer-songwriter,swedish"
user_2787,"drum-and-bass,grunge"
user_2788,"electro,mpb,opera,psych-rock"
user_2789,"british,house,opera"
user_2790,"drum-and-bass,folk"
user_2791,"blues,dance"
user_2792,"deep-house,hardstyle,honky-tonk,reggae"
user_2793,"disney,jazz,synth-pop"
user_2794,"chicago-house,latin,rock,tango"
user_2795,"dancehall,disney,pop-film"
user_2796,"ambient,bluegrass,mandopop,samba"
user_2797,"latin,opera,soul"
user_2798,"chill,club,pagode"
user_2799,"disco,pagode,progressive-house"
user_2800,"blues,indie-pop"
user_2801,"j-pop,power-pop"
user_2802,"dance,indie,jazz,metalcore"
user_2803,"blues,r-n-b,singer-songwriter"
user_2804,"j-pop,malay"
user_2805,"french,indian,indie"
user_2806,"rock,spanish"
user_2807,"british,malay,rockabilly"
user_2808,"chill,groove,mandopop"
user_2809,"dance,k-pop,sertanejo"
user_2810,"cantopop,house,progressive-house"
user_2811,"disney,tango"
user_2812,"alternative,guitar,indie"
user_2813,"death-metal,psych-rock"
user_2814,"indie,sad,spanish"
user_2815,"grindcore,piano,punk-rock"
user_2816,"bluegrass,country"
user_2817,"brazil,metalcore,pagode"
user_2818,"grunge,techno"
user_2819,"breakbeat,guitar,reggae"
user_2820,"anime,rock"
user_2821,"dub,sertanejo"
user_2822,"idm,tango"
user_2823,"comedy,disco,indie"
user_2824,"alt-rock,progressive-house,reggae,singer-songwriter"
user_2825,"comedy,german,pagode"
user_2826,"detroit-techno,rockabilly,soul,study"
user_2827,"happy,hip-hop,j-dance,salsa"
user_2828,"hardcore,honky-tonk,jazz"
user_2829,"comedy,rock-n-roll"
user_2830,"alt-rock,hardcore,latino,rockabilly"
user_2831,"black-metal,funk,gospel,ska"
user_2832,"breakbeat,disney"
user_2833,"alt-rock,black-metal,j-pop"
user_2834,"folk,forro,funk,sertanejo"
user_2835,"psych-rock,study"
user_2836,"disco,electro,kids,show-tunes"
user_2837,"classical,detroit-techno,reggae"
user_2838,"dub,sertanejo"
user_2839,"mpb,rock-n-roll,ska"
user_2840,"ambient,j-rock,pop-film"
user_2841,"hardcore,salsa"
user_2842,"classical,dubstep"
user_2843,"classical,dancehall,samba"
user_2844,"disney,k-pop,rock,songwriter"
user_2845,"black-metal,honky-tonk"
user_2846,"classical,j-pop,mandopop"
user_2847,"metal,techno"
user_2848,"acoustic,detroit-techno,j-pop"
user_2849,"brazil,cantopop,gospel,latino"
user_2850,"honky-tonk,party,sad"
user_2851,"breakbeat,funk,groove"
user_2852,"bluegrass,chicago-house,pop"
user_2853,"breakbeat,disco,electro,heavy-metal"
user_2854,"electronic,romance,ska"
user_2855,"chicago-house,drum-and-bass,j-idol"
user_2856,"funk,grindcore,piano,spanish"
user_2857,"funk,salsa,ska"
user_2858,"anime,breakbeat,j-idol"
user_2859,"pagode,tango"
user_2860,"club,funk,show-tunes"
user_2861,"folk,guitar"
user_2862,"j-rock,sad"
user_2863,"heavy-metal,idm,swedish"
user_2864,"alternative,grunge,industrial"
user_2865,"folk,hardstyle,kids,reggae"
user_2866,"dubstep,pop-film"
user_2867,"j-idol,jazz,trance"
user_2868,"electro,garage,happy,metalcore"
user_2869,"edm,hardstyle,sertanejo"
user_2870,"afrobeat,garage"
user_2871,"ambient,funk,heavy-metal"
user_2872,"afrobeat,dance,edm,happy"
user_2873,"chill,deep-house,j-pop,romance"
user_2874,"metalcore,pop-film"
user_2875,"deep-house,reggae"
user_2876,"detroit-techno,garage,jazz"
user_2877,"k-pop,r-n-b,rock-n-roll"
user_2878,"bluegrass,comedy,guitar,house"
user_2879,"alt-rock,j-idol"
user_2880,"dance,progressive-house,study"
user_2881,"kids,sad"
user_2882,"club,kids,power-pop"
user_2883,"sleep,trip-hop"
user_2884,"ska,world-music"
user_2885,"comedy,pop,progressive-house"
user_2886,"guitar,indie"
user_2887,"guitar,tango"
user_2888,"punk,study"
user_2889,"comedy,groove,power-pop"
user_2890,"goth,j-pop"
user_2891,"classical,indian"
user_2892,"garage,gospel"
user_2893,"afrobeat,house"
user_2894,"ambient,emo,happy,j-pop"
user_2895,"chicago-house,death-metal"
user_2896,"acoustic,disney,indie,kids"
user_2897,"bluegrass,hardcore,turkish"
user_2898,"british,jazz"
user_2899,"french,honky-tonk,metalcore,sleep"
user_2900,"alt-rock,world-music"
user_2901,"detroit-techno,forro,opera,pop-film"
user_2902,"study,tango"
user_2903,"blues,kids"
user_2904,"dancehall,disney,french"
user_2905,"children,kids,soul,synth-pop"
user_2906,"garage,hard-rock,hardstyle"
user_2907,"german,trance"
user_2908,"cantopop,hardcore,mandopop"
user_2909,"deep-house,guitar,reggae"
user_2910,"k-pop,study"
user_2911,"acoustic,black-metal,comedy,dancehall"
user_2912,"chicago-house,emo,salsa"
user_2913,"idm,indie-pop,rock-n-roll"
user_2914,"drum-and-bass,power-pop,sertanejo,trip-hop"
user_2915,"iranian,sertanejo"
user_2916,"j-pop,metal,pop"
user_2917,"breakbeat,idm,indian"
user_2918,"british,death-metal,heavy-metal,jazz"
user_2919,"afrobeat,latin,pop,sleep"
user_2920,"hardstyle,punk-rock,study"
user_2921,"bluegrass,dubstep,indie,reggae"
user_2922,"gospel,samba"
user_2923,"hardcore,indian,progressive-house"
user_2924,"club,j-dance,r-n-b,rockabilly"
user_2925,"grindcore,grunge,songwriter"
user_2926,"alt-rock,grindcore,punk"
user_2927,"cantopop,groove,metalcore,turkish"
user_2928,"chicago-house,forro,singer-songwriter"
user_2929,"dancehall,electro,grindcore"
user_2930,"children,indie-pop"
user_2931,"blues,metal,progressive-house,synth-pop"
user_2932,"brazil,chicago-house,industrial,j-idol"
user_2933,"comedy,electronic,j-idol,rockabilly"
user_2934,"groove,rockabilly,tango"
user_2935,"guitar,j-idol"
user_2936,"dub,world-music"
user_2937,"j-pop,progressive-house,reggaeton,show-tunes"
user_2938,"hip-hop,indie"
user_2939,"hip-hop,industrial,samba"
user_2940,"german,latino,metalcore,spanish"
user_2941,"grindcore,study"
user_2942,"j-pop,sertanejo,singer-songwriter,trip-hop"
user_2943,"dance,reggae,ska"
user_2944,"anime,latin,metalcore,study"
user_2945,"electronic,kids"
user_2946,"drum-and-bass,dub,punk"
user_2947,"acoustic,j-idol"
user_2948,"pagode,punk,world-music"
user_2949,"forro,indian,rock-n-roll"
user_2950,"edm,k-pop,rock"
user_2951,"comedy,detroit-techno,progressive-house,sertanejo"
user_2952,"black-metal,folk,industrial,synth-pop"
user_2953,"drum-and-bass,hip-hop"
user_2954,"indie,pop"
user_2955,"hard-rock,k-pop,latino,power-pop"
user_2956,"black-metal,ska"
user_2957,"garage,hard-rock,indie,romance"
user_2958,"forro,progressive-house"
user_2959,"electronic,metalcore"
user_2960,"grunge,songwriter"
user_2961,"acoustic,kids,metalcore,ska"
user_2962,"indian,tango,trance"
user_2963,"acoustic,alternative,chicago-house"
user_2964,"alt-rock,latino,psych-rock"
user_2965,"british,french"
user_2966,"blues,breakbeat,disco,indie"
user_2967,"breakbeat,j-dance,pagode,sad"
user_2968,"indie,j-dance"
user_2969,"classical,indie-pop,j-idol,techno"
user_2970,"indie,spanish"
user_2971,"acoustic,forro"
user_2972,"british,rock"
user_2973,"honky-tonk,reggae,sad"
user_2974,"indie,show-tunes"
user_2975,"alt-rock,garage,swedish"
user_2976,"alternative,study"
user_2977,"breakbeat,mandopop,opera"
user_2978,"gospel,opera"
user_2979,"country,deep-house,detroit-techno,french"
user_2980,"happy,idm,j-idol,punk"
user_2981,"blues,sad,salsa"
user_2982,"mpb,power-pop,ska"
user_2983,"chill,drum-and-bass,heavy-metal"
user_2984,"heavy-metal,jazz,salsa"
user_2985,"drum-and-bass,french,show-tunes"
user_2986,"disco,folk,funk,show-tunes"
user_2987,"punk-rock,salsa"
user_2988,"indie,samba"
user_2989,"alt-rock,gospel"
user_2990,"anime,disney,reggaeton,soul"
user_2991,"alternative,hard-rock,new-age"
user_2992,"chill,death-metal,hardstyle,opera"
user_2993,"black-metal,german"
user_2994,"grunge,hard-rock,minimal-techno"
user_2995,"minimal-techno,trip-hop,world-music"
user_2996,"classical,dance,kids"
user_2997,"hardstyle,industrial,rock-n-roll,study"
user_2998,"british,singer-songwriter"
user_2999,"indie-pop,iranian,metal,new-age"
user_3000,"afrobeat,british,opera,techno"
user_3001,"disco,hardcore,samba"
user_3002,"afrobeat,hard-rock,industrial,progressive-house"
user_3003,"garage,german,pop-film,reggaeton"
user_3004,"gospel,rockabilly"
user_3005,"minimal-techno,turkish"
user_3006,"drum-and-bass,funk"
user_3007,"blues,minimal-techno,reggae"
user_3008,"sertanejo,ska"
user_3009,"happy,heavy-metal,soul"
user_3010,"alt-rock,electro,hip-hop,house"
user_3011,"hardcore,rock-n-roll"
user_3012,"comedy,psych-rock,sad"
user_3013,"afrobeat,gospel"
user_3014,"german,punk-rock,samba"
user_3015,"indie,singer-songwriter"
user_3016,"club,detroit-techno,groove,j-pop"
user_3017,"hardstyle,heavy-metal,psych-rock"
user_3018,"industrial,power-pop,psych-rock"
user_3019,"hard-rock,j-dance,psych-rock,spanish"
user_3020,"garage,heavy-metal,psych-rock,trance"
user_3021,"alternative,comedy"
user_3022,"afrobeat,reggaeton"
user_3023,"chicago-house,house"
user_3024,"french,funk"
user_3025,"minimal-techno,power-pop,spanish"
user_3026,"honky-tonk,reggaeton,ska,trance"
user_3027,"ambient,cantopop,hard-rock,study"
user_3028,"brazil,dubstep,rock"
user_3029,"british,pop,tango"
user_3030,"dancehall,garage,psych-rock,punk-rock"
user_3031,"german,swedish"
user_3032,"anime,emo,groove,tango"
user_3033,"afrobeat,chicago-house,edm"
user_3034,"dub,house,indie-pop,piano"
user_3035,"rock,songwriter,soul"
user_3036,"rock,trance"
user_3037,"chicago-house,indie,j-idol,tango"
user_3038,"dubstep,indian,piano"
user_3039,"dubstep,punk,rock-n-roll"
user_3040,"chill,ska,tango"
user_3041,"club,ska"
user_3042,"indian,pop-film,rock-n-roll"
user_3043,"breakbeat,songwriter"
user_3044,"gospel,hard-rock,industrial"
user_3045,"alternative,jazz"
user_3046,"afrobeat,drum-and-bass,garage"
user_3047,"british,pagode"
user_3048,"afrobeat,hard-rock,pagode,piano"
user_3049,"country,hip-hop,sertanejo"
user_3050,"electronic,hardcore"
user_3051,"emo,indie"
user_3052,"sad,soul"
user_3053,"rock-n-roll,sertanejo,trip-hop"
user_3054,"alt-rock,chill,malay,spanish"
user_3055,"classical,hardstyle,indie-pop"
user_3056,"drum-and-bass,minimal-techno,world-music"
user_3057,"club,deep-house"
user_3058,"black-metal,hard-rock"
user_3059,"classical,garage,j-pop,latin"
user_3060,"anime,electro"
user_3061,"chicago-house,french,j-rock"
user_3062,"british,detroit-techno"
user_3063,"drum-and-bass,dubstep,mpb"
user_3064,"british,german,mandopop,sertanejo"
user_3065,"dance,electronic,songwriter"
user_3066,"cantopop,swedish"
user_3067,"brazil,power-pop,study"
user_3068,"comedy,detroit-techno,iranian"
user_3069,"deep-house,electro,rockabilly,study"
user_3070,"indie-pop,kids,metalcore,ska"
user_3071,"alt-rock,ambient,dubstep,study"
user_3072,"latino,show-tunes"
user_3073,"ambient,electronic,heavy-metal,latin"
user_3074,"black-metal,funk,happy"
user_3075,"forro,gospel,hardcore,rockabilly"
user_3076,"afrobeat,black-metal,chicago-house,j-idol"
user_3077,"folk,idm,sertanejo,trance"
user_3078,"dancehall,emo,j-dance"
user_3079,"forro,iranian,latin"
user_3080,"breakbeat,idm"
user_3081,"latin,show-tunes,techno,trip-hop"
user_3082,"j-dance,trip-hop"
user_3083,"blues,drum-and-bass,forro,goth"
user_3084,"grindcore,pop-film,progressive-house,sad"
user_3085,"classical,techno"
user_3086,"acoustic,dubstep"
user_3087,"bluegrass,cantopop,comedy,house"
user_3088,"anime,new-age,piano,punk-rock"
user_3089,"country,folk,garage,spanish"
user_3090,"iranian,pagode,piano"
user_3091,"dance,gospel,power-pop,samba"
user_3092,"children,house"
user_3093,"alt-rock,bluegrass"
user_3094,"french,progressive-house,reggae"
user_3095,"grindcore,techno"
user_3096,"comedy,deep-house,piano,swedish"
user_3097,"afrobeat,hip-hop,show-tunes"
user_3098,"afrobeat,rockabilly,salsa,techno"
user_3099,"brazil,electronic,grindcore,latino"
user_3100,"pop,soul"
user_3101,"drum-and-bass,hardstyle,kids,romance"
user_3102,"alt-rock,dubstep,pop-film"
user_3103,"groove,house,soul"
user_3104,"anime,british,dub,house"
user_3105,"afrobeat,german,idm,pop"
user_3106,"ambient,detroit-techno,opera"
user_3107,"disco,power-pop"
user_3108,"metalcore,romance"
user_3109,"disney,minimal-techno,ska,synth-pop"
user_3110,"anime,mpb,piano"
user_3111,"breakbeat,j-rock,world-music"
user_3112,"guitar,hip-hop,j-pop,power-pop"
user_3113,"ambient,guitar,r-n-b,rock-n-roll"
user_3114,"drum-and-bass,groove,reggaeton"
user_3115,"funk,metalcore,party"
user_3116,"classical,hip-hop"
user_3117,"dub,german,power-pop,spanish"
user_3118,"indian,piano,pop,swedish"
user_3119,"black-metal,honky-tonk,indie-pop"
user_3120,"bluegrass,pop-film,sertanejo"
user_3121,"drum-and-bass,pop-film,reggaeton,rock"
user_3122,"opera,world-music"
user_3123,"bluegrass,dubstep,latino,spanish"
user_3124,"happy,punk"
user_3125,"alt-rock,electronic,pagode,study"
user_3126,"latino,new-age,rock-n-roll,rockabilly"
user_3127,"club,forro,sleep"
user_3128,"progressive-house,rock-n-roll"
user_3129,"grindcore,k-pop"
user_3130,"bluegrass,sertanejo,spanish"
user_3131,"funk,mandopop,opera"
user_3132,"ambient,drum-and-bass"
user_3133,"children,goth,hardcore"
user_3134,"disney,synth-pop"
user_3135,"acoustic,comedy,death-metal,reggaeton"
user_3136,"dancehall,hip-hop,malay,trip-hop"
user_3137,"dance,drum-and-bass,hardstyle,industrial"
user_3138,"chill,mandopop,show-tunes"
user_3139,"guitar,trance"
user_3140,"german,happy"
user_3141,"salsa,sertanejo,tango"
user_3142,"latino,mpb,techno"
user_3143,"hardstyle,malay,salsa,world-music"
user_3144,"goth,synth-pop"
user_3145,"electro,hardcore,idm,world-music"
user_3146,"country,grindcore,minimal-techno,power-pop"
user_3147,"power-pop,rock"
user_3148,"funk,sad"
user_3149,"groove,rock-n-roll,synth-pop"
user_3150,"grunge,heavy-metal,mpb"
user_3151,"brazil,emo,kids"
user_3152,"dancehall,disney,heavy-metal"
user_3153,"comedy,indian"
user_3154,"alternative,detroit-techno,mpb,reggaeton"
user_3155,"death-metal,dubstep,groove,mpb"
user_3156,"disney,singer-songwriter,soul"
user_3157,"grindcore,pagode"
user_3158,"british,j-rock,minimal-techno,punk-rock"
user_3159,"dubstep,pop,sad,swedish"
user_3160,"hardstyle,singer-songwriter"
user_3161,"children,tango"
user_3162,"afrobeat,blues,punk,r-n-b"
user_3163,"comedy,folk,indie-pop,punk-rock"
user_3164,"british,disney,j-dance"
user_3165,"indie,rock-n-roll,sleep,trip-hop"
user_3166,"breakbeat,hip-hop"
user_3167,"alt-rock,brazil,comedy,grunge"
user_3168,"french,trance"
user_3169,"country,disco,idm,metal"
user_3170,"comedy,gospel,progressive-house,sad"
user_3171,"dance,indian,reggae,rock-n-roll"
user_3172,"afrobeat,classical,mandopop"
user_3173,"hardcore,minimal-techno,synth-pop"
user_3174,"folk,spanish"
user_3175,"alt-rock,rock-n-roll"
user_3176,"alt-rock,latino,metalcore,samba"
user_3177,"chicago-house,garage,pop,ska"
user_3178,"folk,honky-tonk"
user_3179,"guitar,tango"
user_3180,"groove,pop-film,sad"
user_3181,"deep-house,metalcore"
user_3182,"grindcore,j-idol"
user_3183,"chicago-house,electro,trance,trip-hop"
user_3184,"chicago-house,deep-house,heavy-metal,rock"
user_3185,"jazz,reggaeton"
user_3186,"happy,rock,show-tunes"
user_3187,"alt-rock,dancehall,punk-rock"
user_3188,"drum-and-bass,trance"
user_3189,"blues,funk,j-dance"
user_3190,"industrial,latin,study,trip-hop"
user_3191,"ambient,dance,gospel,hardstyle"
user_3192,"cantopop,death-metal,forro,samba"
user_3193,"edm,happy,malay,pop-film"
user_3194,"grunge,latin,minimal-techno,techno"
user_3195,"acoustic,drum-and-bass,tango,world-music"
user_3196,"hard-rock,mandopop,sertanejo,spanish"
user_3197,"breakbeat,british"
user_3198,"acoustic,electro,jazz"
user_3199,"dance,electro,sad,sleep"
user_3200,"funk,industrial,trip-hop"
user_3201,"alternative,hardstyle"
user_3202,"dance,r-n-b"
user_3203,"dub,goth,reggae"
user_3204,"psych-rock,synth-pop"
user_3205,"electronic,groove"
user_3206,"rock,synth-pop"
user_3207,"metalcore,rock"
user_3208,"deep-house,singer-songwriter,tango"
user_3209,"reggae,salsa,ska,spanish"
user_3210,"breakbeat,indian,latin,turkish"
user_3211,"black-metal,spanish"
user_3212,"children,disney,kids"
user_3213,"anime,j-dance,mandopop,rock"
user_3214,"dance,deep-house,gospel,swedish"
user_3215,"funk,reggae,romance,synth-pop"
user_3216,"folk,mpb,progressive-house,study"
user_3217,"black-metal,house,power-pop"
user_3218,"latin,piano"
user_3219,"afrobeat,dub,metal"
user_3220,"chill,heavy-metal,iranian,malay"
user_3221,"brazil,guitar,spanish"
user_3222,"deep-house,r-n-b"
user_3223,"hardcore,sleep"
user_3224,"country,progressive-house"
user_3225,"chill,club"
user_3226,"edm,study"
user_3227,"emo,reggae,singer-songwriter,ska"
user_3228,"latin,sertanejo"
user_3229,"metal,power-pop,tango"
user_3230,"groove,hip-hop"
user_3231,"new-age,swedish"
